movieId,title,genres,clean_title,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
760,Stalingrad (1993),Drama|War,Stalingrad,Stalingrad,1993,Not Rated,21 Jan 1993,134 min,"Drama, War",Joseph Vilsmaier,"Jürgen Büscher, Johannes Heide, Joseph Vilsmaier","Dominique Horwitz, Thomas Kretschmann, Jochen Nickel","The story follows a group of German soldiers, from their Italian R&amp;R in the summer of 1942 to the frozen steppes of Soviet Russia and ending with the battle for Stalingrad.","German, Russian",Germany,3 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BODRiMjFkMmItY2IxZC00YWJmLWJlZTAtMDNhNzY0YmRiMmY4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"40,140",tt0108211,movie,N/A,"$152,972",N/A,N/A,True,
761,"Phantom, The (1996)",Action|Adventure,"Phantom, The",Phantom: The Submarine,1999,N/A,31 Jul 1999,110 min,"Action, Thriller",Byung-chun Min,"Joon-Hwan Jang, Bong Joon Ho","Choi Min-soo, Jung Woo-sung, Sol Kyung-gu",Korea's first nuclear submarine and a crew with no record of existence embark on a do-or-die mission into the deep waters of the Pacific.,"Russian, English, German, Korean",South Korea,8 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTIxMTcyMTE3MF5BMl5BanBnXkFtZTcwNTM5MDYxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,454,tt0226663,movie,N/A,N/A,N/A,N/A,True,
762,Striptease (1996),Comedy|Crime,Striptease,Striptease,1996,R,28 Jun 1996,115 min,"Comedy, Crime, Drama",Andrew Bergman,"Carl Hiaasen, Andrew Bergman","Demi Moore, Burt Reynolds, Armand Assante",A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,English,United States,8 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZjA4N2FjZDktYzFkMi00YzMzLWIyNTctNzY5OTA3ZTQ0OTVlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,4.6,"50,716",tt0117765,movie,N/A,"$33,109,743",N/A,N/A,True,
764,Heavy (1995),Drama|Romance,Heavy,Heavy,1995,R,05 Jun 1996,105 min,"Drama, Romance",James Mangold,James Mangold,"Pruitt Taylor Vince, Liv Tyler, Shelley Winters","The life of an overweight, unhappy cook is changed after a kind, beautiful college drop-out comes to work as a waitress at his and his mother's road-side restaurant.",English,United States,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BOWFjMDczOGUtNzIyOC00OWYzLWFlYmEtZDFjYTkwZTAwMTI0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"6,060",tt0113280,movie,N/A,"$941,414",N/A,N/A,True,
765,Jack (1996),Comedy|Drama,Jack,Jack,1996,PG-13,09 Aug 1996,113 min,"Comedy, Drama, Fantasy",Francis Ford Coppola,"James DeMonaco, Gary Nadeau","Robin Williams, Diane Lane, Brian Kerwin","Because of an unusual disorder that has aged him four times faster than a typical human being, a boy looks like a 40-year-old man as he starts fifth grade at public school after being homeschooled.","English, Spanish",United States,6 nominations total,https://m.media-amazon.com/images/M/MV5BZjk5OGJmODYtNjA3ZS00MjA5LWEyZmQtMDdiYTc5ZDM5NTk2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.8,"66,513",tt0116669,movie,N/A,"$58,620,973",N/A,N/A,True,
766,I Shot Andy Warhol (1996),Drama,I Shot Andy Warhol,I Shot Andy Warhol,1996,R,01 May 1996,103 min,"Biography, Drama",Mary Harron,"Jeremiah Newton, Diane Tucker, Mary Harron","Lili Taylor, Jared Harris, Martha Plimpton","The story of Valerie Solanas, a '60s radical who preached misandry in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but after he repeatedly ignored her, she shot him.",English,"United Kingdom, United States",5 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BMmY3YjJmOTMtYWE3Yy00MzM0LTgwNmQtYzIwMjIzYzFiZGNmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.6,"7,200",tt0116594,movie,N/A,"$1,875,527",N/A,N/A,True,
773,Touki Bouki (1973),Drama,Touki Bouki,Touki Bouki,1973,Not Rated,21 Oct 1976,85 min,Drama,Djibril Diop Mambéty,Djibril Diop Mambéty,"Magaye Niang, Myriam Niang, Christoph Colomb","Mory, a cowherd, and Anta, a university student, try to make money in order to go to Paris and leave their boring past behind.","Wolof, Arabic, French",Senegal,2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOGE3NDU3MjEtMjQwOS00Yjc1LWJkZjctZmQ4ZTAzNWRkZjNiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,7.0,"4,356",tt0070820,movie,N/A,N/A,N/A,N/A,True,
775,Spirits of the Dead (1968),Horror|Mystery,Spirits of the Dead,Spirits of the Dead,1968,R,23 Jul 1969,121 min,"Drama, Horror, Mystery","Federico Fellini, Louis Malle, Roger Vadim","Edgar Allan Poe, Roger Vadim, Pascal Cousin","Jane Fonda, Brigitte Bardot, Alain Delon","A trio of Edgar Allan Poe adaptations about a cruel countess haunted by her cousin's stallion, a sadistic soldier haunted by his doppelgänger, and an alcoholic actor haunted by the Devil.","French, Italian, English","France, Italy",2 nominations,https://m.media-amazon.com/images/M/MV5BZTEzYzk5YzktMGRjYS00NWY2LTg5MGEtYzI5MmE2ZWY3ZTg5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,6.4,"7,122",tt0063715,movie,N/A,N/A,N/A,N/A,True,
778,Trainspotting (1996),Comedy|Crime|Drama,Trainspotting,Trainspotting,1996,R,09 Aug 1996,93 min,"Crime, Drama",Danny Boyle,"Irvine Welsh, John Hodge","Ewan McGregor, Ewen Bremner, Jonny Lee Miller","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",English,United Kingdom,Nominated for 1 Oscar. 23 wins & 35 nominations total,https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,8.1,"765,284",tt0117951,movie,N/A,"$16,491,080",N/A,N/A,True,
779,'Til There Was You (1997),Drama|Romance,'Til There Was You,'Til There Was You,1997,PG-13,30 May 1997,113 min,"Romance, Comedy",Scott Winant,Winnie Holzman,"Jeanne Tripplehorn, Dylan McDermott, John Plumpis","Two strangers, whose paths are always crossing, finally meet when fate steps in.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNzIxZDUzNDgtMjM1YS00MTYxLWEzNTItOWY3YjUwZWM5NjViXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}]",N/A,4.8,"3,038",tt0118523,movie,N/A,"$3,525,125",N/A,N/A,True,
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,Independence Day (a.k.a. ID4),,,,,,,,,,,,,,,,,,,,,,,,,,
781,Stealing Beauty (1996),Drama,Stealing Beauty,Stealing Beauty,1996,R,14 Jun 1996,118 min,"Drama, Mystery, Romance",Bernardo Bertolucci,"Bernardo Bertolucci, Susan Minot","Jeremy Irons, Liv Tyler, Carlo Cecchi","After her mother commits suicide, a young woman travels to Italy in search of love, truth and a deeper connection with herself.","English, French, German, Spanish, Italian","United Kingdom, France, Italy",3 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BOWRhYWZjNGQtNmQxOC00ZDY3LTlkOTktNzU1ZTE3MTE0YmM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.5,"31,894",tt0117737,movie,N/A,"$4,722,310",N/A,N/A,True,
782,"Fan, The (1996)",Drama|Thriller,"Fan, The",AT&T - Fan the Flames,2021,N/A,01 Sep 2021,N/A,Short,Carolina Bradilli,N/A,"Sue Bird, LeBron James",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt15676002,movie,N/A,N/A,N/A,N/A,True,
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,"Hunchback of Notre Dame, The",,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Cable Guy, The (1996)",Comedy|Thriller,"Cable Guy, The",,,,,,,,,,,,,,,,,,,,,,,,,,
785,Kingpin (1996),Comedy,Kingpin,Kingpin,1996,PG-13,26 Jul 1996,114 min,"Comedy, Sport","Bobby Farrelly, Peter Farrelly","Barry Fanaro, Mort Nathan","Woody Harrelson, Randy Quaid, Bill Murray","An amateur state bowling champion whose professional aspirations are prematurely dashed when he gets ""Munsoned"" hopes to ride a new bowling prodigy to success and riches by becoming his manager.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.9,"95,150",tt0116778,movie,N/A,"$25,023,434",N/A,N/A,True,
786,Eraser (1996),Action|Drama|Thriller,Eraser,Eraser,1996,R,21 Jun 1996,115 min,"Action, Crime, Thriller",Chuck Russell,"Tony Puryear, Walon Green, Michael S. Chernuchin","Arnold Schwarzenegger, Vanessa Williams, James Caan",A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.,"English, Russian",United States,Nominated for 1 Oscar. 3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMmNkMjg3NWMtY2RhMC00MDRlLWI4MzktNjEzNGFjYTMwYjQ3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.2,"122,562",tt0116213,movie,N/A,"$101,295,562",N/A,N/A,True,
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,"Nutty Professor, The",,,,,,,,,,,,,,,,,,,,,,,,,,
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,"Unforgettable Summer, An (Un été inoubliable)",,,,,,,,,,,,,,,,,,,,,,,,,,
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",,,,,,,,,,,,,,,,,,,,,,,,,,
795,Somebody to Love (1994),Drama,Somebody to Love,Somebody to Love,1994,R,27 Sep 1996,102 min,"Comedy, Drama",Alexandre Rockwell,"Sergei Bodrov, Alexandre Rockwell","Rosie Perez, Harvey Keitel, Anthony Quinn","Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZTE1N2RiOWQtNjdhYi00YmQ5LTlhODMtNDFmMTliZjM0NDgyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,810,tt0111237,movie,N/A,"$18,112",N/A,N/A,True,
798,Daylight (1996),Action|Adventure|Drama|Thriller,Daylight,Daylight,1996,PG-13,06 Dec 1996,114 min,"Action, Adventure, Drama",Rob Cohen,Leslie Bohem,"Sylvester Stallone, Amy Brenneman, Viggo Mortensen",Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.,English,United States,Nominated for 1 Oscar. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZTM2YTg0OWUtODc5ZC00ZGU2LWFkZGYtMDFmZGE3NzFhYjM4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.0,"80,522",tt0116040,movie,N/A,"$33,023,469",N/A,N/A,True,
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,"Frighteners, The",,,,,,,,,,,,,,,,,,,,,,,,,,
800,Lone Star (1996),Drama|Mystery|Western,Lone Star,Lone Star,1996,R,21 Jun 1996,135 min,"Drama, Mystery, Western",John Sayles,John Sayles,"Chris Cooper, Elizabeth Peña, Stephen Mendillo","When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.","English, Spanish",United States,Nominated for 1 Oscar. 15 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BOTk1NWZmMjItNjJhMy00ZjAzLTg5Y2ItY2IwYmY3MGRhMjlkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.4,"34,698",tt0116905,movie,N/A,"$12,408,986",N/A,N/A,True,
801,Harriet the Spy (1996),Children|Comedy,Harriet the Spy,Harriet the Spy,1996,PG,10 Jul 1996,100 min,"Comedy, Drama, Family",Bronwen Hughes,"Louise Fitzhugh, Greg Taylor, Julie Talen","Michelle Trachtenberg, Rosie O'Donnell, Gregory Smith","Harriet M. Welsch is a spy. But when her friends find her secret notebook, the tables are turned on her. Can she win them back and still keep on going with the spy business?",English,United States,3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNzA2M2VjMjgtYWY3Ni00MDFhLTgzMGMtZTAzYmI0ZDNkY2VhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}]",N/A,6.0,"12,004",tt0116493,movie,N/A,"$26,570,048",N/A,N/A,True,
802,Phenomenon (1996),Drama|Romance,Phenomenon,Phenomenon,1996,PG,03 Jul 1996,123 min,"Drama, Fantasy, Romance",Jon Turteltaub,Gerald Di Pego,"John Travolta, Kyra Sedgwick, Forest Whitaker",A small-town Everyman becomes a telekinetic genius.,"English, Spanish, Portuguese",United States,7 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.5,"88,809",tt0117333,movie,N/A,"$104,636,382",N/A,N/A,True,
803,Walking and Talking (1996),Comedy|Drama|Romance,Walking and Talking,Walking and Talking,1996,R,17 Jul 1996,86 min,"Comedy, Drama, Romance",Nicole Holofcener,Nicole Holofcener,"Catherine Keener, Anne Heche, Amy Braverman","Just as Amelia thinks she's over her anxiety and insecurity, her best friend announces her engagement, bringing her anxiety and insecurity right back.",English,"United Kingdom, France, Germany, United States",7 nominations total,https://m.media-amazon.com/images/M/MV5BZTA3MDQ4YzMtOGIzOS00MjI5LWFlYzMtODJhM2ZmOTMxYjVlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,"4,043",tt0118113,movie,N/A,"$1,287,480",N/A,N/A,True,
804,She's the One (1996),Comedy|Romance,She's the One,She's the One,1996,R,23 Aug 1996,96 min,"Comedy, Drama, Romance",Edward Burns,Edward Burns,"Edward Burns, Jennifer Aniston, John Mahoney","The love lives of two brothers, Mickey and Francis, interconnect as Francis cheats on his wife with Mickey's ex-girlfriend, while Mickey impulsively marries a stranger.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMjhkOGI1OWQtZjY0MC00ZmZhLTg2MmMtOTg0M2I1OTUzNmIwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.0,"18,719",tt0117628,movie,N/A,"$9,538,948",N/A,N/A,True,
805,"Time to Kill, A (1996)",Drama|Thriller,"Time to Kill, A","A Time to Kill, a Time to Die",2016,N/A,25 Jan 2016,25 min,"Short, Drama",Giovani Barros,"Giovani Barros, Daniel Nolasco","Leandro Faria Lelo, Tero Queiroz, Philipe Faria","Alan receives the ghost visit of his cousin Robson, crying for revenge. Élcio and Robson has a past that hides games of seduction , provocation and unresolved tensions. This past comes up the more Élcio approaches its destination:...",Portuguese,Brazil,N/A,https://m.media-amazon.com/images/M/MV5BMDFmNGQzYzEtZDA5Yy00YmExLWEyYWYtMTRhMjM3ZWJmOGVjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,15,tt12706582,movie,N/A,N/A,N/A,N/A,True,
806,American Buffalo (1996),Crime|Drama,American Buffalo,American Buffalo,1996,R,13 Sep 1996,88 min,Drama,Michael Corrente,David Mamet,"Dustin Hoffman, Dennis Franz, Sean Nelson",Long-repressed feelings of bitterness and betrayal explode when three inner-city losers plot the robbery of a valuable coin in a seedy second-hand junk shop.,English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BZDBjMTcyM2MtZDI4MC00MjdlLTg2ZGQtNWMwZmI5MGI4MDZmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}]",N/A,5.8,"4,222",tt0115530,movie,N/A,"$665,450",N/A,N/A,True,
808,Alaska (1996),Adventure|Children,Alaska,Alaska,1996,PG,14 Aug 1996,109 min,"Adventure, Drama, Family",Fraser C. Heston,"Andy Burg, Scott Myers","Thora Birch, Vincent Kartheiser, Dirk Benedict","While searching for their missing father in the mountains of Alaska, two siblings come across a baby polar bear on the run from a pair of poachers.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMjkzZDY1MTMtZGNlMi00YzFkLTk1NDUtOWJjYWUxZTRkYWU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",N/A,5.7,"6,049",tt0115493,movie,N/A,"$11,829,959",N/A,N/A,True,
809,Fled (1996),Action|Adventure,Fled,Fled,1996,R,19 Jul 1996,98 min,"Action, Adventure, Crime",Kevin Hooks,Preston A. Whitmore II,"Laurence Fishburne, Stephen Baldwin, Will Patton",Two prisoners chained together flee during an escape attempt gone bad.,"English, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BYjJhMjczNWItYTQ0ZS00MTI3LTlkMGUtZGVkNzFhYTQxMDNlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}]",N/A,5.4,"9,971",tt0116320,movie,N/A,"$17,193,231",N/A,N/A,True,
810,Kazaam (1996),Children|Comedy|Fantasy,Kazaam,Kazaam,1996,PG,17 Jul 1996,93 min,"Comedy, Family, Fantasy",Paul Michael Glaser,"Paul Michael Glaser, Christian Ford, Roger Soffer","Shaquille O'Neal, Francis Capra, Ally Walker","A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMzMzMWY2NjgtZjU3NS00MDA0LTlkZTEtZWE4MzFiNzRhYjE1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,3.1,"26,221",tt0116756,movie,N/A,"$18,937,262",N/A,N/A,True,
813,Larger Than Life (1996),Comedy,Larger Than Life,Larger Than Life,1996,PG,01 Nov 1996,93 min,"Comedy, Family",Howard Franklin,"Roy Blount Jr., Pen Densham, Garry Williams","Bill Murray, Matthew McConaughey, Jerry Adler",A motivational speaker discovers that the inheritance his father left for him is in the form of an elephant.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWMzNzc1ZmItYmU0OS00ZGRiLWI2NzEtMDYwMjc0ZWE1NmJhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.6,"7,975",tt0116823,movie,N/A,"$8,315,693",N/A,N/A,True,
818,"Very Brady Sequel, A (1996)",Comedy,"Very Brady Sequel, A",,,,,,,,,,,,,,,,,,,,,,,,,,
823,"Collector, The (La collectionneuse) (1967)",Drama,"Collector, The (La collectionneuse)",,,,,,,,,,,,,,,,,,,,,,,,,,
824,Kaspar Hauser (1993),Drama|Mystery,Kaspar Hauser,Kaspar Hauser,1993,N/A,07 Jun 1996,139 min,"Drama, History, Mystery",Peter Sehr,Peter Sehr,"André Eisermann, Udo Samel, Jeremy Clyde","Kaspar Hauser is the son of the duke of Baden. At the age of one he was swapped by another baby that has been killed right after the change. The real Kaspar Hauser grew up in prison without light, social contacts and education for...",German,"Germany, Austria, Sweden",7 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjAxMDU3NTcxNF5BMl5BanBnXkFtZTYwMDY0Nzg4._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,515,tt0110246,movie,N/A,N/A,N/A,N/A,True,
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,"Adventures of Pinocchio, The",,,,,,,,,,,,,,,,,,,,,,,,,,
